strain	Sample_ID	Sample_Source	Data_Source	date	Location	Serotype	Sero_Geno	yale	caribbean	florida	cmplt_date	year	n_obs	n_obs_date	n_obs_ds
MN335244.1	AFI_MDH_243	Pollett_2020	NCBI	2017-05-29	Kenya	2	2_II_related	0	0	0	1	2017	20	4	10
MN335245.1	AFI_MDH_240	Pollett_2020	NCBI	2017-05-22	Kenya	2	2_II_related	0	0	0	1	2017	20	4	10
MN577558.1	017_7_17	Langat_2020	NCBI	2017-07-XX	Kenya	2	2_II_related	0	0	0	0	2017	20	16	10
MG779197.1	Mal_011	Kimita_2018	NCBI	2017-XX-XX	Kenya	2	2_II_related	0	0	0	0	2017	20	16	10
MN577554.1	040_6_17	Langat_2020	NCBI	2017-06-XX	Kenya	2	2_II_related	0	0	0	0	2017	20	16	10
MN577553.1	036_6_17	Langat_2020	NCBI	2017-06-XX	Kenya	2	2_II_related	0	0	0	0	2017	20	16	10
MG779195.1	Mal_003	Kimita_2018	NCBI	2017-XX-XX	Kenya	2	2_II_related	0	0	0	0	2017	20	16	10
MN577555.1	009_7_17	Langat_2020	NCBI	2017-07-XX	Kenya	2	2_II_related	0	0	0	0	2017	20	16	10
KY849753.1	LNT866	Castonguay-Vanier_2018	NCBI	2009-04-06	Laos	2	2_V	0	0	0	1	2009	35	35	10
KY849764.1	UI15067	Castonguay-Vanier_2018	NCBI	2009-09-07	Laos	2	2_V	0	0	0	1	2009	35	35	10
KY849760.1	LNT1266	Castonguay-Vanier_2018	NCBI	2009-11-09	Laos	2	2_V	0	0	0	1	2009	35	35	10
KY849765.1	UI15560	Castonguay-Vanier_2018	NCBI	2009-11-06	Laos	2	2_V	0	0	0	1	2009	35	35	10
MH488959.1	TM246	Pong_2018	NCBI	2014-XX-XX	Malaysia	2	2_II	0	0	0	0	2014	75	75	10
KX452041.1	TM243	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	2	2_II	0	0	0	0	2014	75	75	10
KX452019.1	TM61	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	2	2_II	0	0	0	0	2014	75	75	10
KX452032.1	TM136	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	2	2_II	0	0	0	0	2014	75	75	10
MH048671.1	MS13003878	Idris_2020	NCBI	2014-12-XX	Malaysia	2	2_II	0	0	0	0	2014	75	75	10
KX452036.1	TM203	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	2	2_II	0	0	0	0	2014	75	75	10
GU131959.1	DENV-2/MX/BID-V3661/2006	Henn_2009	NCBI	2006-XX-XX	Mexico	2	2_III	0	0	0	0	2006	11	11	10
GQ868497.1	DENV-2/MX/BID-V3654/2006	Henn_2009	NCBI	2006-XX-XX	Mexico	2	2_III	0	0	0	0	2006	11	11	10
MW788984.1	YCH_D2_5_19consensus	Soe_2021	NCBI	2019-06-XX	Myanmar	2	2_V	0	0	0	0	2019	26	22	10
MW730832.1	SeqB86_DENV2_CONSENSUS	Ngwe Tun_2021	NCBI	2017-07-XX	Nepal	2	2_II	0	0	0	0	2017	26	26	10
MW730829.1	SeqL21_DENV2_CONSENSUS	Ngwe Tun_2021	NCBI	2017-07-XX	Nepal	2	2_II	0	0	0	0	2017	26	26	10
MW730836.1	SeqD3_DENV2_CONSENSUS	Ngwe Tun_2021	NCBI	2017-07-XX	Nepal	2	2_II_related	0	0	0	0	2017	26	26	10
MW730818.1	SeqB158_DENV2_CONSENSUS	Ngwe Tun_2021	NCBI	2017-07-XX	Nepal	2	2_II	0	0	0	0	2017	26	26	10
MW730815.1	B156_DENV2_CONSENSUS	Ngwe Tun_2021	NCBI	2017-07-XX	Nepal	2	2_II	0	0	0	0	2017	26	26	10
MW730838.1	SeqD17_DENV2_CONSENSUS	Ngwe Tun_2021	NCBI	2017-07-XX	Nepal	2	2_II_related	0	0	0	0	2017	26	26	10
MW730819.1	SeqB81_DENV2_CONSENSUS	Ngwe Tun_2021	NCBI	2017-07-XX	Nepal	2	2_II	0	0	0	0	2017	26	26	10
MW730817.1	SeqB151_DENV2_CONSENSUS	Ngwe Tun_2021	NCBI	2017-07-XX	Nepal	2	2_II	0	0	0	0	2017	26	26	10
MW730822.1	SeqB157_DENV2_CONSENSUS	Ngwe Tun_2021	NCBI	2017-07-XX	Nepal	2	2_II	0	0	0	0	2017	26	26	10
MW730824.1	SeqB121_DENV2_CONSENSUS	Ngwe Tun_2021	NCBI	2017-07-XX	Nepal	2	2_II	0	0	0	0	2017	26	26	10
MN566109.1	New_Caledonia-2017-AVS62	Inizan_2020	NCBI	2017-04-01	New-Caledonia	2	2_II_related	0	0	0	1	2017	19	19	10
FJ850066.1	DENV-2/NI/BID-V2665/2000	Henn_2009	NCBI	2000-XX-XX	Nicaragua	2	2_III	0	0	0	0	2000	17	17	10
FJ898478.1	DENV-2/NI/BID-V2924/2000	Henn_2009	NCBI	2000-XX-XX	Nicaragua	2	2_III	0	0	0	0	2000	17	17	10
FJ850117.1	DENV-2/NI/BID-V2657/2000	Henn_2009	NCBI	2000-XX-XX	Nicaragua	2	2_III	0	0	0	0	2000	17	17	10
JN819416.1	DENV-2/NI/BID-V2661/2000	Henn_2011	NCBI	2000-XX-XX	Nicaragua	2	2_III	0	0	0	0	2000	17	17	10
FJ744744.1	DENV-2/NI/BID-V2364/2000	Henn_2009	NCBI	2000-XX-XX	Nicaragua	2	2_III	0	0	0	0	2000	17	17	10
FJ850062.1	DENV-2/NI/BID-V2659/2000	Henn_2009	NCBI	2000-XX-XX	Nicaragua	2	2_III	0	0	0	0	2000	17	17	10
FJ850063.1	DENV-2/NI/BID-V2660/2000	Henn_2009	NCBI	2000-XX-XX	Nicaragua	2	2_III	0	0	0	0	2000	17	17	10
FJ850065.1	DENV-2/NI/BID-V2664/2000	Henn_2009	NCBI	2000-XX-XX	Nicaragua	2	2_III	0	0	0	0	2000	17	17	10
FJ850119.1	DENV-2/NI/BID-V2662/2000	Henn_2009	NCBI	2000-XX-XX	Nicaragua	2	2_III	0	0	0	0	2000	17	17	10
FJ898477.1	DENV-2/NI/BID-V2923/2000	Henn_2009	NCBI	2000-XX-XX	Nicaragua	2	2_III	0	0	0	0	2000	17	17	10
EU482637.1	DENV-2/NI/BID-V658/2005	Henn_2008	NCBI	2005-XX-XX	Nicaragua	2	2_III	0	0	0	0	2005	77	77	10
EU482681.1	DENV-2/NI/BID-V549/2005	Henn_2008	NCBI	2005-XX-XX	Nicaragua	2	2_III	0	0	0	0	2005	77	77	10
EU482635.1	DENV-2/NI/BID-V640/2005	Henn_2008	NCBI	2005-XX-XX	Nicaragua	2	2_III	0	0	0	0	2005	77	77	10
EU482751.1	DENV-2/NI/BID-V517/2005	Henn_2008	NCBI	2005-XX-XX	Nicaragua	2	2_III	0	0	0	0	2005	77	77	10
EU482766.1	DENV-2/NI/BID-V693/2005	Henn_2008	NCBI	2005-XX-XX	Nicaragua	2	2_III	0	0	0	0	2005	77	77	10
MW946269.1	BID-V533	Katzelnick_2021	NCBI	2005-XX-XX	Nicaragua	2	2_III	0	0	0	0	2005	77	77	10
EU596484.1	DENV-2/NI/BID-V660/2005	Henn_2008	NCBI	2005-XX-XX	Nicaragua	2	2_III	0	0	0	0	2005	77	77	10
JN819424.1	DENV-2/NI/BID-V1761/2006	Henn_2011	NCBI	2006-XX-XX	Nicaragua	2	2_III	0	0	0	0	2006	36	36	10
EU482691.1	DENV-2/NI/BID-V579/2006	Henn_2008	NCBI	2006-XX-XX	Nicaragua	2	2_III	0	0	0	0	2006	36	36	10
EU482683.1	DENV-2/NI/BID-V570/2006	Henn_2008	NCBI	2006-XX-XX	Nicaragua	2	2_III	0	0	0	0	2006	36	36	10
EU482620.1	DENV-2/NI/BID-V1074/2006	Henn_2008	NCBI	2006-XX-XX	Nicaragua	2	2_III	0	0	0	0	2006	36	36	10
EU482633.1	DENV-2/NI/BID-V631/2006	Henn_2008	NCBI	2006-XX-XX	Nicaragua	2	2_III	0	0	0	0	2006	36	36	10
EU596483.1	DENV-2/NI/BID-V608/2006	Henn_2008	NCBI	2006-XX-XX	Nicaragua	2	2_III	0	0	0	0	2006	36	36	10
EU482444.1	DENV-2/NI/BID-V563/2006	Henn_2008	NCBI	2006-XX-XX	Nicaragua	2	2_III	0	0	0	0	2006	36	36	10
EU482696.1	DENV-2/NI/BID-V747/2006	Henn_2008	NCBI	2006-XX-XX	Nicaragua	2	2_III	0	0	0	0	2006	36	36	10
MW946495.1	BID-V571	Katzelnick_2021	NCBI	2006-XX-XX	Nicaragua	2	2_III	0	0	0	0	2006	36	36	10
EU482627.1	DENV-2/NI/BID-V1235/2007	Henn_2008	NCBI	2007-XX-XX	Nicaragua	2	2_III	0	0	0	0	2007	79	79	10
FJ390391.1	DENV-2/NI/BID-V1300/2007	Henn_2008	NCBI	2007-XX-XX	Nicaragua	2	2_III	0	0	0	0	2007	79	79	10
EU569698.1	DENV-2/NI/BID-V1212/2007	Henn_2008	NCBI	2007-XX-XX	Nicaragua	2	2_III	0	0	0	0	2007	79	79	10
EU569695.1	DENV-2/NI/BID-V1203/2007	Henn_2008	NCBI	2007-XX-XX	Nicaragua	2	2_III	0	0	0	0	2007	79	79	10
EU569699.1	DENV-2/NI/BID-V1217/2007	Henn_2008	NCBI	2007-XX-XX	Nicaragua	2	2_III	0	0	0	0	2007	79	79	10
FJ639835.1	DENV-2/NI/BID-V2355/2007	Henn_2009	NCBI	2007-XX-XX	Nicaragua	2	2_III	0	0	0	0	2007	79	79	10
EU621672.1	DENV-2/NI/BID-V1225/2007	Henn_2008	NCBI	2007-XX-XX	Nicaragua	2	2_III	0	0	0	0	2007	79	79	10
FJ744708.1	DENV-2/NI/BID-V2352/2007	Henn_2009	NCBI	2007-XX-XX	Nicaragua	2	2_III	0	0	0	0	2007	79	79	10
EU482624.1	DENV-2/NI/BID-V1229/2007	Henn_2008	NCBI	2007-XX-XX	Nicaragua	2	2_III	0	0	0	0	2007	79	79	10
FJ810418.1	DENV-2/NI/BID-V2353/2008	Henn_2009	NCBI	2008-XX-XX	Nicaragua	2	2_III	0	0	0	0	2008	28	28	10
MZ008463.1	D2/NI/1670_1E/2013	Edgerton_2021	NCBI	2013-XX-XX	Nicaragua	2	2_III	0	0	0	0	2013	29	29	10
OQ144244.1	NI/DB313/2018_2018	Santiago_2023	NCBI	2018-09-18	Nicaragua	2	2_III	0	0	0	1	2018	31	31	10
OQ144229.1	NI/DB298/2018_2018	Santiago_2023	NCBI	2018-08-13	Nicaragua	2	2_III	0	0	0	1	2018	31	31	10
OQ144226.1	NI/DB295/2018_2018	Santiago_2023	NCBI	2018-07-25	Nicaragua	2	2_III	0	0	0	1	2018	31	31	10
OQ144249.1	NI/DB318/2018_2018	Santiago_2023	NCBI	2018-09-27	Nicaragua	2	2_III	0	0	0	1	2018	31	31	10
OQ144253.1	NI/DB322/2018_2018	Santiago_2023	NCBI	2018-10-23	Nicaragua	2	2_III	0	0	0	1	2018	31	31	10
OQ144250.1	NI/DB319/2018_2018	Santiago_2023	NCBI	2018-10-01	Nicaragua	2	2_III	0	0	0	1	2018	31	31	10
OQ144248.1	NI/DB317/2018_2018	Santiago_2023	NCBI	2018-09-26	Nicaragua	2	2_III	0	0	0	1	2018	31	31	10
OQ144234.1	NI/DB303/2018_2018	Santiago_2023	NCBI	2018-08-23	Nicaragua	2	2_III	0	0	0	1	2018	31	31	10
OQ144233.1	NI/DB302/2018_2018	Santiago_2023	NCBI	2018-08-21	Nicaragua	2	2_III	0	0	0	1	2018	31	31	10
OQ144230.1	NI/DB299/2018_2018	Santiago_2023	NCBI	2018-08-15	Nicaragua	2	2_III	0	0	0	1	2018	31	31	10
OP811981.1	NIH-PAK-06/2022	Umair_2022	NCBI	2022-10-18	Pakistan	2	2_II	0	0	0	1	2022	11	9	10
OP811977.1	NIH-PAK-01/2022	Umair_2022	NCBI	2022-04-27	Pakistan	2	2_II	0	0	0	1	2022	11	9	10
OP811984.1	NIH-PAK-09/2022	Umair_2022	NCBI	2022-09-30	Pakistan	2	2_II	0	0	0	1	2022	11	9	10
OP811980.1	NIH-PAK-05/2022	Umair_2022	NCBI	2022-04-28	Pakistan	2	2_II	0	0	0	1	2022	11	9	10
OP811983.1	NIH-PAK-08/2022	Umair_2022	NCBI	2022-09-28	Pakistan	2	2_II	0	0	0	1	2022	11	9	10
OP811982.1	NIH-PAK-07/2022	Umair_2022	NCBI	2022-09-13	Pakistan	2	2_II	0	0	0	1	2022	11	9	10
OP811978.1	NIH-PAK-02/2022	Umair_2022	NCBI	2022-04-27	Pakistan	2	2_II	0	0	0	1	2022	11	9	10
OP811979.1	NIH-PAK-04/2022	Umair_2022	NCBI	2022-04-28	Pakistan	2	2_II	0	0	0	1	2022	11	9	10
KC294200.1	DENV-2/PE/FMD1337/2007	Williams_2014	NCBI	2007-03-28	Peru	2	2_III	0	0	0	1	2007	19	1	10
KC294212.1	DENV-2/PE/FPI01777/2011	Williams_2014	NCBI	2011-04-24	Peru	2	2_III	0	0	0	1	2011	12	12	10
KC294211.1	DENV-2/PE/FPI01695/2011	Williams_2014	NCBI	2011-04-04	Peru	2	2_III	0	0	0	1	2011	12	12	10
KC294205.1	DENV-2/PE/FPI0492/2011	Williams_2014	NCBI	2011-01-18	Peru	2	2_III	0	0	0	1	2011	12	12	10
KC294204.1	DENV-2/PE/FPI00174/2011	Williams_2014	NCBI	2011-01-03	Peru	2	2_III	0	0	0	1	2011	12	12	10
KC294207.1	DENV-2/PE/FPI01202/2011	Williams_2014	NCBI	2011-02-11	Peru	2	2_III	0	0	0	1	2011	12	12	10
KC294218.1	DENV-2/PE/IDA_1081/2011	Williams_2014	NCBI	2011-01-24	Peru	2	2_III	0	0	0	1	2011	12	12	10
KC294213.1	DENV-2/PE/FPI01851/2011	Williams_2014	NCBI	2011-04-29	Peru	2	2_III	0	0	0	1	2011	12	12	10
KC294209.1	DENV-2/PE/FPI01399/2011	Williams_2014	NCBI	2011-03-01	Peru	2	2_III	0	0	0	1	2011	12	12	10
KC294210.1	DENV-2/PE/FPI1617/2011	Williams_2014	NCBI	2011-03-23	Peru	2	2_III	0	0	0	1	2011	12	12	10
KC294208.1	DENV-2/PE/FPI01345/2011	Williams_2014	NCBI	2011-02-23	Peru	2	2_III	0	0	0	1	2011	12	12	10
ON123640.1	FPJ01494_JUN-PER_2021	Espejo_2022	NCBI	2021-03-08	Peru	2	2_II	0	0	0	1	2021	68	68	10
ON123624.1	FPG00573-2_AMA-PER_2021	Espejo_2022	NCBI	2021-03-02	Peru	2	2_III	0	0	0	1	2021	68	68	10
MT832074.1	KM279601_D2_7	Fung_2021	NCBI	2013-XX-XX	Philippines	2	2_II_related	0	0	0	0	2013	27	27	10
MT832068.1	KM279601_D2_4	Fung_2021	NCBI	2013-XX-XX	Philippines	2	2_II_related	0	0	0	0	2013	27	27	10
MT832071.1	KM279601_D2_6_cp1	Fung_2021	NCBI	2013-XX-XX	Philippines	2	2_II_related	0	0	0	0	2013	27	27	10
MT832069.1	KM279601_D2_5_cp1	Fung_2021	NCBI	2013-XX-XX	Philippines	2	2_II_related	0	0	0	0	2013	27	27	10
MT832056.1	KU509277_D2_1	Fung_2021	NCBI	2013-XX-XX	Philippines	2	2_II_related	0	0	0	0	2013	27	27	10
MT832075.1	KM279601_D2_8_cp1	Fung_2021	NCBI	2013-XX-XX	Philippines	2	2_II_related	0	0	0	0	2013	27	27	10
MT832079.1	KM279601_D2_10_cp1	Fung_2021	NCBI	2013-XX-XX	Philippines	2	2_II_related	0	0	0	0	2013	27	27	10
MT832076.1	KM279601_D2_8	Fung_2021	NCBI	2013-XX-XX	Philippines	2	2_II_related	0	0	0	0	2013	27	27	10
MT832078.1	KM279601_D2_9	Fung_2021	NCBI	2013-XX-XX	Philippines	2	2_II_related	0	0	0	0	2013	27	27	10
ON231313.1	310621	Dieng_2022	NCBI	2018-11-09	Senegal	2	2_II_related	0	0	0	1	2018	27	10	10
ON231309.1	310411	Dieng_2022	NCBI	2018-10-28	Senegal	2	2_II_related	0	0	0	1	2018	27	10	10
MT981011.1	2018/SN/CNR49422	Fourie_2020	NCBI	2018-10-15	Senegal	2	2_II_related	0	0	0	1	2018	27	10	10
ON231304.1	310395	Dieng_2022	NCBI	2018-10-26	Senegal	2	2_II_related	0	0	0	1	2018	27	10	10
ON231311.1	310605	Dieng_2022	NCBI	2018-11-09	Senegal	2	2_II_related	0	0	0	1	2018	27	10	10
ON231308.1	310405	Dieng_2022	NCBI	2018-10-28	Senegal	2	2_II_related	0	0	0	1	2018	27	10	10
ON231312.1	310550	Dieng_2022	NCBI	2018-11-08	Senegal	2	2_II_related	0	0	0	1	2018	27	10	10
ON231307.1	310403	Dieng_2022	NCBI	2018-10-28	Senegal	2	2_II_related	0	0	0	1	2018	27	10	10
ON231306.1	310402	Dieng_2022	NCBI	2018-10-28	Senegal	2	2_II_related	0	0	0	1	2018	27	10	10
ON231310.1	310393	Dieng_2022	NCBI	2018-10-31	Senegal	2	2_II_related	0	0	0	1	2018	27	10	10
MW512343.1	SG/EHI/D2/EHI0026Y07	Yenamandra_2021	NCBI	2007-XX-XX	Singapore	2	2_II	0	0	0	0	2007	20	20	10
MW512349.1	SG/EHI/D2/EHI1304Y07	Yenamandra_2021	NCBI	2007-XX-XX	Singapore	2	2_II	0	0	0	0	2007	20	20	10
MW512347.1	SG/EHI/D2/EHI0035Y07	Yenamandra_2021	NCBI	2007-XX-XX	Singapore	2	2_II	0	0	0	0	2007	20	20	10
JN851116.1	SGEHI/D2/1079Y07	Lee_2012	NCBI	2007-XX-XX	Singapore	2	2_II	0	0	0	0	2007	20	20	10
MW512344.1	SG/EHI/D2/EHI0674Y07	Yenamandra_2021	NCBI	2007-XX-XX	Singapore	2	2_II	0	0	0	0	2007	20	20	10
GU370050.1	SGEHI/D2/0099Y07	Lo_2010	NCBI	2007-04-XX	Singapore	2	2_II	0	0	0	0	2007	20	20	10
GQ398267.1	DENV-2/SG/07K3588DK1/2007	Christenbury_2010	NCBI	2007-XX-XX	Singapore	2	2_II	0	0	0	0	2007	20	20	10
JN851117.1	SGEHI/D2/0431Y07	Lee_2012	NCBI	2007-XX-XX	Singapore	2	2_II	0	0	0	0	2007	20	20	10
KR779782.1	SG/EHI/D2/0466Y07	Hapuarachchi_2015	NCBI	2007-XX-XX	Singapore	2	2_II	0	0	0	0	2007	20	20	10
MW512342.1	SG/EHI/D2/EHI0756Y07	Yenamandra_2021	NCBI	2007-XX-XX	Singapore	2	2_II	0	0	0	0	2007	20	20	10
MW512353.1	SG/EHI/D2/EHI0834Y08	Yenamandra_2021	NCBI	2008-XX-XX	Singapore	2	2_II	0	0	0	0	2008	18	18	10
GQ398265.1	DENV-2/SG/07K3608DK1/2008	Christenbury_2010	NCBI	2008-XX-XX	Singapore	2	2_II	0	0	0	0	2008	18	18	10
MW512352.1	SG/EHI/D2/EHI0723Y08	Yenamandra_2021	NCBI	2008-XX-XX	Singapore	2	2_II	0	0	0	0	2008	18	18	10
GU370051.1	SGEHI/D2/1158Y08	Lo_2010	NCBI	2008-08-XX	Singapore	2	2_II	0	0	0	0	2008	18	18	10
MW512350.1	SG/EHI/D2/EHI0042Y08	Yenamandra_2021	NCBI	2008-XX-XX	Singapore	2	2_II	0	0	0	0	2008	18	18	10
MW512351.1	SG/EHI/D2/EHI1110Y08	Yenamandra_2021	NCBI	2008-XX-XX	Singapore	2	2_II	0	0	0	0	2008	18	18	10
JN851122.1	SGEHI/D2/0950Y08	Lee_2012	NCBI	2008-XX-XX	Singapore	2	2_II	0	0	0	0	2008	18	18	10
KM279606.1	SG/EHI/D291527Y10	Hapuarachchi_2015	NCBI	2010-XX-XX	Singapore	2	2_II	0	0	0	0	2010	12	12	10
MW512360.1	SG/EHI/D2/EHI71407SEP10Y10	Yenamandra_2021	NCBI	2010-XX-XX	Singapore	2	2_II	0	0	0	0	2010	12	12	10
MW512361.1	SG/EHI/D2/EHI06169SEP10Y10	Yenamandra_2021	NCBI	2010-XX-XX	Singapore	2	2_II	0	0	0	0	2010	12	12	10
MW512358.1	SG/EHI/D2/EHI68414JAN10Y10	Yenamandra_2021	NCBI	2010-XX-XX	Singapore	2	2_II	0	0	0	0	2010	12	12	10
MW512359.1	SG/EHI/D2/EHI40160OCT10Y10	Yenamandra_2021	NCBI	2010-XX-XX	Singapore	2	2_II	0	0	0	0	2010	12	12	10
KM279608.1	SG/EHI/D219211Y10	Hapuarachchi_2015	NCBI	2010-XX-XX	Singapore	2	2_II	0	0	0	0	2010	12	12	10
KM279607.1	SG/EHI/D286998Y10	Hapuarachchi_2015	NCBI	2010-XX-XX	Singapore	2	2_II	0	0	0	0	2010	12	12	10
KM279584.1	DC410Y11	Hapuarachchi_2015	NCBI	2011-XX-XX	Singapore	2	2_II	0	0	0	0	2011	36	36	10
MW512362.1	SG/EHI/D2/14865Y11	Yenamandra_2021	NCBI	2011-XX-XX	Singapore	2	2_II_related	0	0	0	0	2011	36	36	10
KM279526.1	DC430Y11	Hapuarachchi_2015	NCBI	2011-XX-XX	Singapore	2	2_II	0	0	0	0	2011	36	36	10
KM279525.1	DC429Y11	Hapuarachchi_2015	NCBI	2011-XX-XX	Singapore	2	2_II	0	0	0	0	2011	36	36	10
KM279518.1	DC357Y11	Hapuarachchi_2015	NCBI	2011-XX-XX	Singapore	2	2_II	0	0	0	0	2011	36	36	10
KM279519.1	DC367Y11	Hapuarachchi_2015	NCBI	2011-XX-XX	Singapore	2	2_II	0	0	0	0	2011	36	36	10
KM279520.1	DC378Y11	Hapuarachchi_2015	NCBI	2011-XX-XX	Singapore	2	2_II	0	0	0	0	2011	36	36	10
KM279515.1	DC331Y11	Hapuarachchi_2015	NCBI	2011-XX-XX	Singapore	2	2_II	0	0	0	0	2011	36	36	10
KM279582.1	DC389Y11	Hapuarachchi_2015	NCBI	2011-XX-XX	Singapore	2	2_II	0	0	0	0	2011	36	36	10
KM279600.1	E1432Y12	Hapuarachchi_2015	NCBI	2012-XX-XX	Singapore	2	2_II	0	0	0	0	2012	117	117	10
KM279528.1	DC589Y12	Hapuarachchi_2015	NCBI	2012-XX-XX	Singapore	2	2_II	0	0	0	0	2012	117	117	10
KM279599.1	E1429Y12	Hapuarachchi_2015	NCBI	2012-XX-XX	Singapore	2	2_II	0	0	0	0	2012	117	117	10
KM279559.1	DC735Y12	Hapuarachchi_2015	NCBI	2012-XX-XX	Singapore	2	2_II	0	0	0	0	2012	117	117	10
KM279601.1	E1439Y12	Hapuarachchi_2015	NCBI	2012-XX-XX	Singapore	2	2_II	0	0	0	0	2012	117	117	10
KX380811.1	D2/SG/CT13/2012	Sung_2016	NCBI	2012-XX-XX	Singapore	2	2_II	0	0	0	0	2012	117	117	10
KX380823.1	D2/SG/CT29/2012	Sung_2016	NCBI	2012-XX-XX	Singapore	2	2_II	0	0	0	0	2012	117	117	10
KX380818.1	D2/SG/CT23/2012	Sung_2016	NCBI	2012-XX-XX	Singapore	2	2_II	0	0	0	0	2012	117	117	10
MW512393.1	SG/EHI/D2/36915Y13	Yenamandra_2021	NCBI	2013-XX-XX	Singapore	2	2_II	0	0	0	0	2013	131	131	10
MW512421.1	SG/EHI/D2/38972Y14	Yenamandra_2021	NCBI	2014-XX-XX	Singapore	2	2_II	0	0	0	0	2014	48	48	10
MW512431.1	SG/EHI/D2/49248Y14	Yenamandra_2021	NCBI	2014-XX-XX	Singapore	2	2_II_related	0	0	0	0	2014	48	48	10
MW512414.1	SG/EHI/D2/47654Y14	Yenamandra_2021	NCBI	2014-XX-XX	Singapore	2	2_II	0	0	0	0	2014	48	48	10
MW512423.1	SG/EHI/D2/26722Y14	Yenamandra_2021	NCBI	2014-XX-XX	Singapore	2	2_II	0	0	0	0	2014	48	48	10
MW512432.1	SG/EHI/D2/31789Y14	Yenamandra_2021	NCBI	2014-XX-XX	Singapore	2	2_II_related	0	0	0	0	2014	48	48	10
KY921904.1	SG/EHI/D2/09423Y14	Hapuarachchi_2017	NCBI	2014-03-XX	Singapore	2	2_II	0	0	0	0	2014	48	48	10
MW512438.1	SG/EHI/D2/9849Y15	Yenamandra_2021	NCBI	2015-XX-XX	Singapore	2	2_II	0	0	0	0	2015	36	36	10
MW512447.1	SG/EHI/D2/25169Y15	Yenamandra_2021	NCBI	2015-XX-XX	Singapore	2	2_II	0	0	0	0	2015	36	36	10
MW512443.1	SG/EHI/D2/38380Y15	Yenamandra_2021	NCBI	2015-XX-XX	Singapore	2	2_II	0	0	0	0	2015	36	36	10
MW512441.1	SG/EHI/D2/47064Y15	Yenamandra_2021	NCBI	2015-XX-XX	Singapore	2	2_II	0	0	0	0	2015	36	36	10
MW512444.1	SG/EHI/D2/52507Y15	Yenamandra_2021	NCBI	2015-XX-XX	Singapore	2	2_II	0	0	0	0	2015	36	36	10
MW512435.1	SG/EHI/D2/23941Y15	Yenamandra_2021	NCBI	2015-XX-XX	Singapore	2	2_II	0	0	0	0	2015	36	36	10
KU948303.1	2016_Singapore_NUH_MDC_DENV-2_variant	Lee_2016	NCBI	2016-02-23	Singapore	2	2_II	0	0	0	1	2016	47	2	10
MW512451.1	SG/EHI/D2/42883Y16	Yenamandra_2021	NCBI	2016-XX-XX	Singapore	2	2_II	0	0	0	0	2016	47	45	10
MW512471.1	SG/EHI/D2/19665Y17	Yenamandra_2021	NCBI	2017-XX-XX	Singapore	2	2_II	0	0	0	0	2017	13	13	10
MW512469.1	SG/EHI/D2/44766Y17	Yenamandra_2021	NCBI	2017-XX-XX	Singapore	2	2_II_related	0	0	0	0	2017	13	13	10
OP410991.1	SG(EHI)D2/44766Y17	Hapuarachchi_2022	NCBI	2017-10-XX	Singapore	2	2_II_related	0	0	0	0	2017	13	13	10
MW512474.1	SG/EHI/D2/6407Y17	Yenamandra_2021	NCBI	2017-XX-XX	Singapore	2	2_II	0	0	0	0	2017	13	13	10
MW512472.1	SG/EHI/D2/32479Y17	Yenamandra_2021	NCBI	2017-XX-XX	Singapore	2	2_II	0	0	0	0	2017	13	13	10
MW512468.1	SG/EHI/D2/36248Y17	Yenamandra_2021	NCBI	2017-XX-XX	Singapore	2	2_II_related	0	0	0	0	2017	13	13	10
MW512476.1	SG/EHI/D2/26393Y17	Yenamandra_2021	NCBI	2017-XX-XX	Singapore	2	2_II	0	0	0	0	2017	13	13	10
MW512475.1	SG/EHI/D2/34054Y17	Yenamandra_2021	NCBI	2017-XX-XX	Singapore	2	2_II	0	0	0	0	2017	13	13	10
MW512473.1	SG/EHI/D2/28876Y17	Yenamandra_2021	NCBI	2017-XX-XX	Singapore	2	2_II	0	0	0	0	2017	13	13	10
MW512481.1	SG/EHI/D2/51293Y18	Yenamandra_2021	NCBI	2018-XX-XX	Singapore	2	2_II	0	0	0	0	2018	12	12	10
MW512488.1	SG/EHI/D2/50047Y18	Yenamandra_2021	NCBI	2018-XX-XX	Singapore	2	2_II	0	0	0	0	2018	12	12	10
MW512486.1	SG/EHI/D2/44357Y18	Yenamandra_2021	NCBI	2018-XX-XX	Singapore	2	2_II	0	0	0	0	2018	12	12	10
MW512485.1	SG/EHI/D2/42870Y18	Yenamandra_2021	NCBI	2018-XX-XX	Singapore	2	2_II	0	0	0	0	2018	12	12	10
MW512482.1	SG/EHI/D2/23307Y18	Yenamandra_2021	NCBI	2018-XX-XX	Singapore	2	2_II	0	0	0	0	2018	12	12	10
MW512487.1	SG/EHI/D2/52478Y18	Yenamandra_2021	NCBI	2018-XX-XX	Singapore	2	2_II	0	0	0	0	2018	12	12	10
MW512480.1	SG/EHI/D2/27574Y18	Yenamandra_2021	NCBI	2018-XX-XX	Singapore	2	2_II	0	0	0	0	2018	12	12	10
MW512483.1	SG/EHI/D2/35295Y18	Yenamandra_2021	NCBI	2018-XX-XX	Singapore	2	2_II	0	0	0	0	2018	12	12	10
